Type,geneName,pvalue1,median
PHOSPHO,MAP1B_S1254,0.17992264699158708,-0.309703644
PHOSPHO,MAP1B_S936,0.418515113696015,-0.103486914
PHOSPHO,YAP1_S337,0.650274573145265,-0.088542165
PHOSPHO,YAP1_S333,0.7082026085782154,-0.154385488
PHOSPHO,YAP1_S306,0.10169915532689505,0.05893531
PHOSPHO,YAP1_S348,0.5732778459407797,0.112077439
PHOSPHO,YAP1_S385,0.6393062036998745,-0.135032411
PHOSPHO,YAP1_S61,0.035253427330267414,0.032633509
PHOSPHO,YAP1_S127,0.15992318345651,-0.133884075
PHOSPHO,YAP1_S109,0.38373941108563514,-0.099429543
PHOSPHO,YAP1_S105,0.09919398601144028,-0.017628725
PHOSPHO,YAP1_S164,0.9542602119186384,-0.107950184
PHOSPHO,YAP1_S251,0.4256710708721697,-0.022029526
PHOSPHO,YAP1_S238,0.7648666703202311,-0.092354953
PHOSPHO,YAP1_T119,0.003949914655761606,-0.050994944
PHOSPHO,YAP1_T344,0.734912341169947,-0.044738055
PHOSPHO,UTRN_S295,0.8466879420136585,-0.147494715
PHOSPHO,UTRN_S2821,0.20366026544532684,-0.085225418
PHOSPHO,UTRN_S10,0.23766443247473268,-0.183866188
PHOSPHO,UTRN_S2211,0.49403800086064076,-0.056682173
PHOSPHO,UTRN_S2210,0.9787924530977232,-0.035557182
PHOSPHO,UTRN_S2223,0.8993905732839396,-0.004495767
PHOSPHO,UTRN_S2615,0.763272236184111,-0.20134032
PHOSPHO,UTRN_S2111,0.7241187460261682,-0.032005297
PHOSPHO,UTRN_S1795,0.4587350598614599,-0.21283633
PHOSPHO,UTRN_S1866,0.35308527594434336,-0.068042425
PHOSPHO,UTRN_S1405,0.42089255738669995,-0.185558086
PHOSPHO,UTRN_S784,0.6555513706948817,-0.154642592
PHOSPHO,UTRN_S2213,0.25280467142087565,-0.039545719
PHOSPHO,UTRN_S1796,0.5470990753525502,-0.137720099
PHOSPHO,UTRN_S833,0.709288590485738,-0.167657551
PHOSPHO,UTRN_S1258,0.0780706308101414,-0.13447635
PHOSPHO,IQGAP1_S1362,0.3791001204457177,-0.02277295
PHOSPHO,IQGAP1_S1443,0.44534688246963916,-0.120892492
PHOSPHO,IQGAP1_S1097,0.2534897467295959,-0.12518498
PHOSPHO,IQGAP1_T1509,0.3061849977495842,-0.054665793
PHOSPHO,IQGAP1_T1434,0.9507772073301084,-0.104940026
PHOSPHO,IQGAP1_T435,0.9260604610891523,0.091658342
PHOSPHO,IQGAP1_S343,0.6014204003572405,-0.05037924
PHOSPHO,IQGAP1_S482,0.03369472704984835,0.020633957
PHOSPHO,IQGAP1_S648,0.8025985804844036,-0.163649773
PHOSPHO,IQGAP1_S934,0.7838215125049662,-0.08992883
PHOSPHO,IQGAP1_S330,0.956062785990502,0.077933704
PHOSPHO,HAAO_S247,0.5662778093917262,-0.245129172
PHOSPHO,GYG1_S337,0.38891997691192215,0.014750581
PHOSPHO,PLA2G4A_S729,0.8945538589969005,-0.094389543
PHOSPHO,PLA2G4A_S727,0.5250634490274828,-0.071950844
PHOSPHO,PLA2G4A_S434,0.22735689213533503,-0.129887734
PHOSPHO,PLA2G4A_S437,0.43152905333668357,-0.042372085
PHOSPHO,PLA2G4A_S435,0.6081716174083633,-0.014579993
PHOSPHO,PLA2G4A_S415,0.946371873558802,0.103675104
PHOSPHO,RAP1GAP_S493,0.5224602393502389,-0.260267631
PHOSPHO,RAP1GAP_S7,0.7022217994397556,-0.145054843
PHOSPHO,RAP1GAP_T9,0.5072786313818984,-0.180138157
PHOSPHO,CAPZA2_S184,0.6724226661767576,-0.090319316
PHOSPHO,CAPZB_S263,0.13073111801907294,-0.019004497
PHOSPHO,SCTR_S418,0.9518648976281314,-0.204923283
PHOSPHO,P2RY1_S346,0.5223603279999356,-0.263907308
PHOSPHO,ID4_S5,0.6847409077361968,-0.012187649
PHOSPHO,ZFP36L2_S438,0.08448928343499648,-0.188041857
PHOSPHO,ZFP36L2_S57,0.0015661120468856986,-0.037135192
PHOSPHO,ZFP36L2_S125,0.5837187324115012,-0.051218641
PHOSPHO,ZFP36L2_S426,0.922115332720639,-0.10768408
PHOSPHO,LIMS1_S24,0.12320319767550511,-0.15898961
PHOSPHO,LIMS1_T358,0.6785419082065633,-0.178012349
PHOSPHO,PREP_S667,0.8628832418594923,-0.249042381
PHOSPHO,LEPR_S882,0.6287145882636138,-0.227106584
PHOSPHO,RFX5_S473,0.004121688269782829,0.234260847
PHOSPHO,RFX5_S308,0.04393065869932491,-0.003810027
PHOSPHO,RFX5_S185,0.36480420965374893,-0.096344822
PHOSPHO,RFX5_S605,0.0455979163643462,-0.064194506
PHOSPHO,SOX9_S199,0.08284881042748507,-0.014380584
PHOSPHO,ARCN1_S493,0.4773638687368108,0.018680035
PHOSPHO,ARCN1_S259,0.7825103140425307,0.04933054
PHOSPHO,ARCN1_S220,0.9470224068733538,-0.065439477
PHOSPHO,PPP3CC_S483,0.04800273938330317,0.021737536
PHOSPHO,PPP3CC_S463,0.05514089134580703,-0.020884988
PHOSPHO,IFNAR2_S400,0.2606429272920343,0.028942072
PHOSPHO,IFNAR2_S384,0.8301413819086045,-0.0686223
PHOSPHO,IFNAR2_S322,0.8175182116428943,-0.067015793
PHOSPHO,IFNAR2_S324,0.6414375992540702,-0.094729544
PHOSPHO,IFNAR2_S412,0.1069532827009975,-0.116549443
PHOSPHO,NRIP1_S671,0.8535349885910278,0.099384395
PHOSPHO,NRIP1_S807,0.8073161791984663,-0.006280114
PHOSPHO,TRAPPC10_S708,0.07505671330648707,0.026762606
PHOSPHO,TRAPPC10_S710,0.12390442682223142,-0.036645895
PHOSPHO,TRAPPC10_S685,0.6967471558041396,-0.123548698
PHOSPHO,TRAPPC10_S1203,0.38869279410811386,-0.077880107
PHOSPHO,TRAPPC10_S711,0.4837193109670538,-0.090136587
PHOSPHO,PSMD8_S106,0.38801518237524835,-0.06479619
PHOSPHO,PRRC2A_S1089,0.014500106570260109,0.038226994
PHOSPHO,PRRC2A_S1004,0.04639608003296127,0.096759948
PHOSPHO,PRRC2A_S1219,0.07427239432004862,0.153267966
PHOSPHO,PRRC2A_S18,0.34708230114667293,0.206965113
PHOSPHO,PRRC2A_T1347,0.1016340562386962,0.002790271
PHOSPHO,PRRC2A_T825,0.26325416402921314,0.014908965
PHOSPHO,PRRC2A_S1435,0.36624709349803475,0.33942269
PHOSPHO,PRRC2A_T878,0.08247489774505022,0.042867813
PHOSPHO,PRRC2A_T782,0.5664080644491611,0.015348233
PHOSPHO,PRRC2A_S1671,0.7631885319775826,0.089325787
PHOSPHO,PRRC2A_S1092,0.34416257890360547,0.097549551
PHOSPHO,PRRC2A_S1085,0.19734553890308426,0.145590735
PHOSPHO,PRRC2A_S1014,0.9972363022600322,0.293677199
PHOSPHO,PRRC2A_S1147,0.7148332661563312,0.104730356
PHOSPHO,PRRC2A_S1106,0.44540185534669063,0.007103369
PHOSPHO,PRRC2A_S1226,0.9968616645810143,-0.050831395
PHOSPHO,PRRC2A_S1386,0.2323859677146719,0.185452392
PHOSPHO,PRRC2A_S1328,0.056239159097811034,-0.06577537
PHOSPHO,PRRC2A_S1306,0.22060472667070966,-0.111472292
PHOSPHO,PRRC2A_T610,0.06732072984907254,-0.005868323
PHOSPHO,PRRC2A_S342,0.21106611521644608,0.038107499
PHOSPHO,PRRC2A_S759,0.39039706263633966,-0.038701267
PHOSPHO,PRRC2A_S456,0.20086537899780105,0.198550802
PHOSPHO,PRRC2A_S761,0.3372343008343081,0.078927197
PHOSPHO,PRRC2A_S932,0.6935349523766128,0.143422037
PHOSPHO,PRRC2A_S2113,0.73872237100245,0.030200131
PHOSPHO,PRRC2A_S166,0.10494860320479237,0.072660662
PHOSPHO,PRRC2A_S380,0.45704797290861143,-0.013323471
PHOSPHO,PRRC2A_T1323,6.018800263020895e-05,-0.007036807
PHOSPHO,PRRC2A_S350,0.1406416075333641,0.055299019
PHOSPHO,PRRC2A_S363,0.04963885787935361,-0.036913092
PHOSPHO,PRRC2A_S1325,0.1318179151017031,-0.038982968
PHOSPHO,PRRC2A_T1083,0.29865954099071984,0.057902104
PHOSPHO,PRRC2A_S1327,0.06879748608918455,-0.050118808
PHOSPHO,PRRC2A_S1110,0.29557135200617335,-0.064953176
PHOSPHO,PRRC2A_S383,0.04737396156366162,-0.125811306
PHOSPHO,GSS_S415,0.09799659032970397,-0.009128825
PHOSPHO,PTDSS1_S439,0.03450393707860239,-0.172989186
PHOSPHO,PTDSS1_S417,0.1067340875855555,-0.083020801
PHOSPHO,PTDSS1_S11,0.14247365167275555,0.030658241
PHOSPHO,PTDSS1_T436,0.5456722482504881,-0.003334857
PHOSPHO,PTDSS1_S442,0.3583297280794968,-0.13860859
PHOSPHO,NES_S1617,0.5074466543598123,-0.241684333
PHOSPHO,NES_S702,0.34863049474499264,-0.198168312
PHOSPHO,NES_S713,0.04275274083749196,-0.217062847
PHOSPHO,NES_S743,0.8440698663955389,-0.152978905
PHOSPHO,NES_S746,0.8226928484861578,-0.123643286
PHOSPHO,NES_S731,0.5137676530876417,-0.149162199
PHOSPHO,NES_S768,0.8301985769867979,-0.161903664
PHOSPHO,NES_S828,0.059369668017885555,-0.142947636
PHOSPHO,NES_S842,0.49934567823088316,-0.170431199
PHOSPHO,NES_S894,0.07205592008088471,-0.110303918
PHOSPHO,NES_S891,0.19810088646668397,-0.142213539
PHOSPHO,NES_S548,0.1470223266269014,-0.170117124
PHOSPHO,NES_S680,0.46326466329603155,-0.175869643
PHOSPHO,NES_S578,0.14818447406578156,-0.191142802
PHOSPHO,NES_S905,0.8621940799541472,-0.22441544
PHOSPHO,NES_S934,0.3227634153322404,-0.142384082
PHOSPHO,NES_S931,0.9653871135742002,-0.120488971
PHOSPHO,NES_S1016,0.3159128601412184,-0.139459752
PHOSPHO,NES_S323,0.49412634398711286,-0.341823164
PHOSPHO,NES_S413,0.15163571886661872,-0.203392797
PHOSPHO,NES_S1496,0.20080399696445914,-0.226182629
PHOSPHO,NES_S1347,0.21211985497940072,-0.266996808
PHOSPHO,NES_S1442,0.6739815018951508,-0.203867528
PHOSPHO,NES_S1445,0.9258023810598885,-0.139898471
PHOSPHO,NES_S1441,0.5544389097992102,-0.09887019
PHOSPHO,NES_S1409,0.8553897156348315,-0.251658217
PHOSPHO,NES_S1418,0.8021331672684866,-0.264095795
PHOSPHO,NES_T338,0.6453414776500039,-0.108962778
PHOSPHO,NES_S1175,0.5861733261000033,-0.170659737
PHOSPHO,NES_T851,0.017138283934443457,-0.169616979
PHOSPHO,NES_S1590,0.6679492289195629,-0.071334769
PHOSPHO,NES_S1615,0.565818166805036,-0.24347948
PHOSPHO,NES_S1489,0.13237536458969953,-0.194828624
PHOSPHO,NES_S1577,0.09426475238194151,-0.141813254
PHOSPHO,NES_S1498,0.018363343027189224,-0.182867491
PHOSPHO,NES_T315,0.4105497480399468,-0.209037095
PHOSPHO,NES_S1492,0.1098947082273032,-0.135079153
PHOSPHO,NES_S352,0.11866601500199792,-0.110668132
PHOSPHO,NES_S1452,0.9901849200309798,-0.160382256
PHOSPHO,CSNK1A1_T349,0.42504559094611893,-0.035455615
PHOSPHO,CSNK1D_S382,0.13491468713481858,-0.028989578
PHOSPHO,CSNK1D_S398,0.08661339951753592,-0.060203399
PHOSPHO,CSNK1D_T347,0.9947252732703854,-0.044418376
PHOSPHO,CSNK1D_T352,0.7358949730978364,0.099256189
PHOSPHO,CSNK1D_S331,0.5295321609111305,-0.048189118
PHOSPHO,CSNK1D_S396,0.2754260457762486,0.079642994
PHOSPHO,CSNK1D_S401,0.10985781407491102,-0.0335531
PHOSPHO,CSNK1D_S356,0.44066584483624616,-0.011553244
PHOSPHO,CSNK1D_S383,0.22160708876238674,-0.134783001
PHOSPHO,CSNK1D_T397,0.17751812870714156,0.014148239
PHOSPHO,IDH2_S301,0.6573762339224856,-0.09066526
PHOSPHO,IDH2_S423,0.6781334228561304,0.003689258
PHOSPHO,ADGRE5_S831,0.13842820052545682,0.028064574
PHOSPHO,MARCKSL1_S101,0.6188800527146945,0.168630089
PHOSPHO,MARCKSL1_S162,0.8548544762317123,0.17248555
PHOSPHO,MARCKSL1_S165,0.3716983854780117,-0.081955632
PHOSPHO,MARCKSL1_S104,0.8566847441087233,0.202123595
PHOSPHO,MARCKSL1_S116,0.5568061695413533,-0.061754149
PHOSPHO,MARCKSL1_S36,0.3184273838992633,0.050997743
PHOSPHO,MARCKSL1_S22,0.3841445096754975,-0.010957261
PHOSPHO,MARCKSL1_T148,0.8601549682342478,0.080018178
PHOSPHO,MARCKSL1_T85,0.7134852531641537,0.038814202
PHOSPHO,MARCKSL1_S41,0.2354502066493338,-0.089751473
PHOSPHO,MARCKSL1_S71,0.19601575065175986,-0.009282873
PHOSPHO,MARCKSL1_S119,0.1547965425260899,-0.097488098
PHOSPHO,MARCKSL1_S117,0.18773578493610832,-0.072218385
PHOSPHO,MARCKSL1_S120,0.4123899844257828,-0.122243684
PHOSPHO,MARCKSL1_T14,0.9133580755028337,-0.122595138
PHOSPHO,MARCKSL1_S48,0.4139094371892127,-0.024386329
PHOSPHO,MARCKSL1_S184,0.003112729020584082,-0.04408793
PHOSPHO,MARCKSL1_T54,0.06727684572746585,-0.044625849
PHOSPHO,PXN_S130,0.9146069465503672,-0.19759271
PHOSPHO,PXN_S137,0.8432623332177713,-0.137931817
PHOSPHO,PXN_S547,0.037845612994655956,-0.211227675
PHOSPHO,PXN_S336,0.7036602427586012,-0.265920645
PHOSPHO,PXN_S313,0.6477435575095611,-0.116421642
PHOSPHO,PXN_S272,0.12306916174818816,-0.206507416
PHOSPHO,PXN_S250,0.6283101804756315,-0.184028929
PHOSPHO,PXN_S258,0.10371575302937475,-0.212136485
PHOSPHO,PXN_S106,0.2397159789770707,-0.078411836
PHOSPHO,PXN_S126,0.26888995683303596,-0.231450661
PHOSPHO,PXN_Y118,0.015265108942380257,-0.069479905
PHOSPHO,PXN_S354,0.08560696604347037,-0.095738001
PHOSPHO,PXN_S335,0.5186673287446442,-0.215796919
PHOSPHO,PXN_S316,0.1963556753229296,-0.163927258
PHOSPHO,CAMLG_S55,0.9863535499687749,-0.079816461
PHOSPHO,NR2C2_S68,0.5835939195039341,-0.07841456
PHOSPHO,NR2C2_S46,0.01006557553673421,0.077999724
PHOSPHO,NR2C2_S19,0.4774817618554624,-0.092966694
PHOSPHO,NR2C2_S219,0.8486526028962115,-0.074364689
PHOSPHO,MAPKAPK2_T334,0.4766202012637881,-0.010562759
PHOSPHO,RPL34_S12,0.6765254907521714,-0.02881441
PHOSPHO,SLC11A1_S11,0.04423432795322306,-0.106485731
PHOSPHO,SLC11A1_S13,0.06369453367146415,-0.131149599
PHOSPHO,SLC11A2_S85,0.7801361240571034,-0.147488035
PHOSPHO,SLC11A2_S23,0.5956219222112495,-0.02814426
PHOSPHO,NASP_T390,0.30427534291361524,-0.067030597
PHOSPHO,NASP_S189,0.7573528692610388,-0.009438686
PHOSPHO,NASP_S726,0.24007860764293923,0.01019161
PHOSPHO,NASP_S480,0.02168406836990016,-0.045614272
PHOSPHO,NASP_S451,0.1983646305984682,-0.013676946
PHOSPHO,NASP_S428,0.4122962906932762,-0.112002321
PHOSPHO,NASP_T477,0.02056195851056182,0.010566455
PHOSPHO,NASP_S397,0.44195492116247126,-0.061082286
PHOSPHO,NASP_S745,0.46188136864794216,0.035692243
PHOSPHO,NASP_S421,0.6602194690000356,-0.055426029
PHOSPHO,NASP_T320,0.21129620627016832,-0.071014204
PHOSPHO,FMO5_S54,0.3814923590671686,-0.2048191
PHOSPHO,FMO5_S280,0.972338877809486,-0.278556007
PHOSPHO,FASN_S1174,0.0736588781573873,-0.08054887
PHOSPHO,FASN_S1411,0.009365190646800844,0.101843043
PHOSPHO,FASN_S1584,0.008369875734172631,-0.126679274
PHOSPHO,FASN_S207,0.012338283451588635,-0.110152953
PHOSPHO,FASN_S725,0.09275812481532268,-0.015139601
PHOSPHO,FASN_S974,0.06153904488370376,-0.054227867
PHOSPHO,FASN_S1183,0.0022044894998264637,-0.098341992
PHOSPHO,FASN_T2204,0.006960466336878931,0.071459983
PHOSPHO,FNTA_S373,0.5445896293756063,-0.057885707
PHOSPHO,ARRB1_S412,0.3250764108633197,-0.083495747
PHOSPHO,ARRB1_T410,0.44461286814712553,-0.142947761
PHOSPHO,TUFM_S312,0.18452570767515467,-0.142861134
PHOSPHO,CENPF_S821,0.8239676800381748,0.06095681
PHOSPHO,CENPF_S1726,0.8637704797431524,-0.025517653
PHOSPHO,CENPF_S3023,0.3177166874180977,0.152037499
PHOSPHO,CENPF_S2998,0.8388392907161321,-0.067677911
PHOSPHO,SRP9_S34,0.34834629647720006,-0.107806115
PHOSPHO,SRP9_T85,0.8594630406563469,0.097920569
PHOSPHO,PCYT1A_S319,0.11294643693689008,-0.141651033
PHOSPHO,PCYT1A_S233,0.1322822168925655,-0.050944386
PHOSPHO,PCYT1A_S315,0.4936351314844807,-0.058994303
PHOSPHO,PCYT1A_S362,0.8787992161301387,-0.012743174
PHOSPHO,PCYT1A_S347,0.386890763135881,-0.177439134
PHOSPHO,PCYT1A_S343,0.4267708671095327,-0.083199802
PHOSPHO,PCYT1A_S331,0.7342292826417866,-0.053776515
PHOSPHO,PCYT1A_S329,0.5399269290462507,-0.126994125
PHOSPHO,PCYT1A_S321,0.8821543251837534,-0.043006
PHOSPHO,PCYT1A_S322,0.9846724451872276,-0.104451778
PHOSPHO,PCYT1A_S323,0.8189308564992948,-0.110773346
PHOSPHO,PCYT1A_S271,0.5796752832048142,-0.222154475
PHOSPHO,PCYT1A_T325,0.21706897188973245,-0.162691356
PHOSPHO,CARS1_S117,0.9471139539871851,-0.11722818
PHOSPHO,CARS1_S102,0.7456594792151376,0.125108763
PHOSPHO,CARS1_S390,0.44087217872451034,0.019099378
PHOSPHO,CASP4_S16,0.24907839137469898,0.142797058
PHOSPHO,CTCF_T717,0.9969588036764154,0.14743201
PHOSPHO,CEBPD_S256,0.6763998791132417,-0.257821586
PHOSPHO,CEBPD_S191,0.21984267297861088,-0.129323441
PHOSPHO,MCM2_S40,0.40607387356021307,0.04852437
PHOSPHO,MCM2_S41,0.3089045993145852,0.078496413
PHOSPHO,MCM2_S32,0.051321830459346476,0.038282186
PHOSPHO,MCM2_S26,0.11020323005881288,-0.018796267
PHOSPHO,MCM2_S27,0.41212471811260254,-0.008099392
PHOSPHO,MCM2_S139,0.7406175015469638,0.000128107
PHOSPHO,MCM2_S108,0.7803344487421182,-0.053562956
PHOSPHO,MCM2_T39,0.4325105965825239,-0.221405284
PHOSPHO,RBM25_S583,0.2702187630056036,0.037843308
PHOSPHO,RBM25_S675,0.09761592489301549,0.11771751
PHOSPHO,RBM25_S677,0.6248360078437192,-0.034419809
PHOSPHO,RBM25_S703,0.9196064496671121,-0.039807428
PHOSPHO,NUMB_T243,0.6713112489009232,-0.082034354
PHOSPHO,NUMB_S634,0.7846466530262433,-0.006198991
PHOSPHO,NUMB_S438,0.09519954645211548,0.034051829
PHOSPHO,NUMB_S284,0.4230026505022053,0.079165301
PHOSPHO,NUMB_S241,0.6569928354330817,-0.135565754
PHOSPHO,NUMB_S244,0.7964442008357511,-0.091386793
PHOSPHO,NUMB_S295,0.5882865161668274,0.123589182
PHOSPHO,NUMB_T436,0.010444549353087631,-0.048187872
PHOSPHO,CLK2_S98,0.07456585174763163,0.161519632
PHOSPHO,CLK2_S9,0.024237476237307664,0.145637017
PHOSPHO,CLK2_S142,0.7719356229501475,0.130982771
PHOSPHO,CLK2_S50,0.4612639301408473,0.160675468
PHOSPHO,CLK2_S57,0.8708821404915855,0.126321271
PHOSPHO,CLK2_S110,0.7316217228760811,0.143820997
PHOSPHO,CLK2_S107,0.6764777617210525,0.169487894
PHOSPHO,CLK3_S9,0.029156888946731043,0.047479522
PHOSPHO,CLK3_S135,0.7614541407577018,-0.0741288
PHOSPHO,CLK3_S133,0.2968855931488418,-0.151223306
PHOSPHO,CLK3_S49,0.7374002675804603,0.155093247
PHOSPHO,CLK3_S25,0.5903841224348798,0.128101153
PHOSPHO,CLK3_S67,0.024231883987311655,0.04791048
PHOSPHO,CLK3_S76,0.21358674364661562,0.109347053
PHOSPHO,CLK3_S78,0.03378701975362251,-0.097618651
PHOSPHO,CLK3_S51,0.10748458018771283,0.013649568
PHOSPHO,PSEN1_S324,0.4226933314447521,-0.08371386
PHOSPHO,PSEN1_S313,0.6688005858818722,-0.098842867
PHOSPHO,PSEN1_S366,0.47980598857778634,-0.200801388
PHOSPHO,PSEN1_S367,0.786565635512664,-0.16689952
PHOSPHO,PSEN1_S43,0.5536844811830677,0.14975435
PHOSPHO,PSEN1_T327,0.3757872319025384,-0.044521281
PHOSPHO,FHIT_S112,0.05622427479739632,-0.128487798
PHOSPHO,NUP153_T699,0.9672389889034159,-0.105109894
PHOSPHO,NUP153_T588,0.6314692028230124,-0.023692397
PHOSPHO,NUP153_T388,0.2850635980925732,0.018415493
PHOSPHO,NUP153_T369,0.03842601348623716,0.035393804
PHOSPHO,NUP153_S330,0.7347188885530056,-0.098890387
PHOSPHO,NUP153_S192,0.396108264862418,0.107391591
PHOSPHO,NUP153_S522,0.5029273326753311,0.028138718
PHOSPHO,NUP153_S614,0.24531213852267864,-0.00291046
PHOSPHO,NUP153_S338,0.4656192465157375,-0.165984048
PHOSPHO,NUP153_S334,0.6733852720427034,-0.171607465
PHOSPHO,NUP153_S320,0.24278849809199982,0.018873895
PHOSPHO,NUP153_S252,0.45853411823191614,-0.053361087
PHOSPHO,NUP153_S240,0.02030601541880994,0.100307675
PHOSPHO,NUP153_S209,0.630361067876135,0.070969793
PHOSPHO,NUP153_S516,0.22848274181723174,-0.130049723
PHOSPHO,NUP153_S257,0.015254353940041324,0.029043222
PHOSPHO,NUP153_S619,0.06727278740839548,0.043077314
PHOSPHO,RANBP2_S2008,0.06036338592046591,0.008924634
PHOSPHO,RANBP2_S837,0.1184407883529815,0.129321588
PHOSPHO,RANBP2_S2290,0.9071905554141083,-0.059622899
PHOSPHO,RANBP2_S2297,0.3042465077514192,0.096519068
PHOSPHO,RANBP2_S2276,0.5048532779483546,0.024365105
PHOSPHO,RANBP2_S2263,0.051314578503498,0.039607424
PHOSPHO,RANBP2_S2246,0.9769814608992488,0.063025099
PHOSPHO,RANBP2_S2462,0.05212085191383114,0.06548794
PHOSPHO,RANBP2_S2457,0.08714873894002396,-0.011667718
PHOSPHO,RANBP2_S2454,0.06880149029537043,-0.055116944
PHOSPHO,RANBP2_S2510,0.18779093793375917,0.087023334
PHOSPHO,RANBP2_S2558,0.8375070959303708,0.086124861
PHOSPHO,RANBP2_S2668,0.9430696024405728,0.021525266
PHOSPHO,RANBP2_S2741,0.191132711179336,-0.01382382
PHOSPHO,RANBP2_T2153,0.563516322688467,0.120903057
PHOSPHO,RANBP2_S2804,0.11719818312692627,0.106710931
PHOSPHO,RANBP2_S2900,0.14251595437281417,0.118137097
PHOSPHO,RANBP2_T2450,0.000505938013514032,-0.070193561
PHOSPHO,RANBP2_T2504,0.36043058226116265,-0.158252003
PHOSPHO,RANBP2_S21,0.5755521661621941,0.073643827
PHOSPHO,RANBP2_S1400,0.4790585522128802,-0.06933694
PHOSPHO,RANBP2_S1894,0.6736268433367396,-0.008785479
PHOSPHO,RANBP2_S832,0.5902641909767876,0.20049218
PHOSPHO,RANBP2_S809,0.7841603049581207,-0.061566539
PHOSPHO,RANBP2_S1955,0.48622377392311567,0.16284278
PHOSPHO,RANBP2_S781,0.7279766398127407,0.143646268
PHOSPHO,RANBP2_S788,0.143968727788297,0.24969545
PHOSPHO,RANBP2_S773,0.22709253958007025,0.001218047
PHOSPHO,RANBP2_S128,0.26479274136318454,0.02275504
PHOSPHO,RANBP2_S3207,0.2631558912838715,0.003785104
PHOSPHO,RANBP2_S1160,0.8182311472956016,0.105286361
PHOSPHO,RANBP2_S1128,0.7210026644473987,-0.086072067
PHOSPHO,RANBP2_S955,0.4470249353512422,-0.073939502
PHOSPHO,RANBP2_T799,0.9166277351848153,0.239565936
PHOSPHO,RANBP2_T779,0.7892876519551348,0.182277489
PHOSPHO,RANBP2_S1374,0.5412872670266045,0.034731033
PHOSPHO,RANBP2_S1477,0.9587069449610198,-0.000929136
PHOSPHO,RANBP2_S1456,0.553165101324457,0.107034779
PHOSPHO,RANBP2_S1509,0.7381890354556756,0.022434727
PHOSPHO,RANBP2_S778,0.8233534113977248,0.106053274
PHOSPHO,RANBP2_T1144,0.3397701782247228,0.014981454
PHOSPHO,RANBP2_S1832,0.12205978519021378,-0.092677089
PHOSPHO,RANBP2_T1255,0.1887046564971422,0.062970989
PHOSPHO,RANBP2_S1993,0.06134173411468549,0.071864061
PHOSPHO,RANBP2_T1396,0.6169597616746205,-0.042357306
PHOSPHO,RANBP2_T1412,0.8234102973905665,0.016373091
PHOSPHO,RANBP2_T1525,0.3751200614603807,-0.103199303
PHOSPHO,RANBP2_T1644,0.8435337789693036,-0.037784242
PHOSPHO,RANBP2_S1903,0.523241428242706,0.022869922
PHOSPHO,RANBP2_S1869,0.21455627621533307,-0.058487806
PHOSPHO,RANBP2_S2798,0.18216420598602187,-0.021129099
PHOSPHO,RANBP2_S2805,0.2763716047840138,-0.038975213
PHOSPHO,RANBP2_S1110,0.2813305779817427,0.060722166
PHOSPHO,RANBP2_S1622,0.4217479710202132,0.024235144
PHOSPHO,RANBP2_S2280,0.3137847853974054,0.042849366
PHOSPHO,RANBP2_S2270,0.9228116018164676,0.009679164
PHOSPHO,RANBP2_S1526,0.20529803211727524,-0.004864523
PHOSPHO,RANBP2_T2293,0.022787205828769377,-0.164637741
PHOSPHO,RGS19_S72,0.9452183511011233,-0.068106464
PHOSPHO,RGS19_S65,0.4312373464847892,-0.02854734
PHOSPHO,RGS19_S215,0.6801328913328792,-0.080204163
PHOSPHO,PSEN2_S22,0.07377788881377485,0.009110122
PHOSPHO,PSEN2_S25,0.11615367823088188,0.005294075
PHOSPHO,GSK3A_S21,0.10555149369373158,0.053289633
PHOSPHO,GSK3A_S282,0.17241169262083722,-0.209808525
PHOSPHO,GSK3A_Y279,0.5007265659125864,-0.038170789
PHOSPHO,GSK3A_S278,0.9508281972000981,-0.149478622
PHOSPHO,GSK3B_S25,0.2546691577555897,0.069219226
PHOSPHO,GSK3B_S9,0.5454648565241237,-0.056096877
PHOSPHO,GSK3B_T390,0.6459849940277295,-0.054113399
PHOSPHO,TAF6_S653,0.09953883946415314,0.208373849
PHOSPHO,TAF6_S672,0.18674266846666593,-0.068523085
PHOSPHO,TAF6_S532,0.6566237735181174,0.086511924
PHOSPHO,TAF6_S626,0.05849763613413717,-0.014919293
PHOSPHO,NT5C2_T510,0.2694320718598754,-0.139481942
PHOSPHO,NT5C2_S511,0.5217287727466761,-0.110010761
PHOSPHO,SEPHS1_S17,0.04504115382995881,-0.070752956
PHOSPHO,SELENOP_S266,0.8835126575316825,-0.199977588
PHOSPHO,GMPS_S332,0.20111930008813272,-0.103502088
PHOSPHO,GMPS_T318,0.39119910755770215,-0.068156204
PHOSPHO,LIG3_S210,0.2900679388497439,-0.062818679
PHOSPHO,LIG3_S242,0.018647903172625185,0.052903603
PHOSPHO,LIG3_S250,0.8794089312183649,-0.038142444
PHOSPHO,LIG3_S227,0.06453916738986361,0.027800411
PHOSPHO,LIG3_S853,0.38452802068375214,0.027878601
PHOSPHO,MRE11_S649,0.35380955699487293,0.091853333
PHOSPHO,MRE11_S668,0.7746621840900973,-0.031826395
PHOSPHO,MRE11_S619,0.2723288816005039,0.200281978
PHOSPHO,MRE11_S688,0.6491208000906414,0.089344446
PHOSPHO,MRE11_S689,0.11042479641893307,0.00870417
PHOSPHO,MNX1_S77,0.9203149649968512,-0.041502699
