Type,geneName,pvalue1,median
PHOSPHO,STK10_T14,0.0009120040956914057,0.160280442
PHOSPHO,STK10_S455,0.0070493968802917495,-0.126906004
PHOSPHO,PRKD3_T535,0.030261742110494254,-0.035414276
PHOSPHO,PRKD3_S822,5.42686988793044e-06,-0.082296259
PHOSPHO,PRKD3_S731,0.9384594234068642,-0.014909875
PHOSPHO,PRKD3_S391,0.0009069195076912651,-0.139397788
PHOSPHO,PRKD3_S364,0.17677303884993095,-0.044008516
PHOSPHO,PRKD3_S41,0.7259901498550239,-0.185458415
PHOSPHO,PRKD3_S735,0.36505494604999866,0.028257151
PHOSPHO,PRKD3_S543,0.2338552524391244,-0.086982285
PHOSPHO,PRKD3_S252,0.22239642000236082,0.136142151
PHOSPHO,PRKD3_S31,0.1987471096520832,-0.055091401
PHOSPHO,PRKD3_S395,0.00013214526451567975,-0.050796213
PHOSPHO,GFPT2_S244,0.18814661148815146,0.001394436
PHOSPHO,GFPT2_T227,0.8594798162770197,0.06041556
PHOSPHO,TPPP_S159,0.19449550433846347,-0.176439163
PHOSPHO,TPPP_S175,5.6718498707870927e-05,-0.170748254
PHOSPHO,TPPP_T14,0.14809832837290668,-0.160755195
PHOSPHO,TPPP_S18,8.011401609019966e-05,-0.197736951
PHOSPHO,TPPP_S32,0.013539880596039057,-0.274976916
PHOSPHO,BAIAP3_S115,0.3514414595129689,-0.202617189
PHOSPHO,KBTBD11_S310,0.07336164779717617,-0.163660102
PHOSPHO,KBTBD11_S107,0.2980688566111055,0.030286033
PHOSPHO,KBTBD11_S87,0.533431306652054,-0.083206529
PHOSPHO,KBTBD11_S314,0.21729157897191814,-0.14359699
PHOSPHO,ATP10B_S617,0.14801446271791022,-0.092863761
PHOSPHO,ATP10B_S25,0.3880980764097026,-0.172491419
PHOSPHO,TOMM70_T85,0.09532878657705904,0.045967519
PHOSPHO,TOMM70_S91,0.4594228036829938,-0.090254914
PHOSPHO,DDHD2_S447,0.7505727348749092,-0.083004624
PHOSPHO,MICAL2_S765,0.8410138714027419,-0.013508445
PHOSPHO,MICAL2_S631,0.19790824518484193,0.063138709
PHOSPHO,MICAL2_S515,0.4919645381167269,-0.056876261
PHOSPHO,MICAL2_S507,0.239283077367422,-0.020974626
PHOSPHO,MICAL2_T866,0.0939692615472379,-0.087701432
PHOSPHO,SUPT7L_S334,0.007260425906700758,-0.045111083
PHOSPHO,SUPT7L_S108,0.7916476168590065,0.046874759
PHOSPHO,SUPT7L_S323,0.2074643380924076,0.064475953
PHOSPHO,FCHSD2_S675,0.00016022294237899863,0.015638671
PHOSPHO,FCHSD2_S683,0.04350973314120645,0.009795598
PHOSPHO,FCHSD2_S681,0.03243311015268232,-0.041463455
PHOSPHO,UFL1_S458,0.43479233994028454,0.057483942
PHOSPHO,UFL1_S413,0.2871081530980482,-0.072140929
PHOSPHO,UFL1_S431,0.36393487519158607,-0.00511311
PHOSPHO,SASH1_T389,0.16314707993799282,-0.096794972
PHOSPHO,SASH1_S90,0.017430989067825486,-0.188417404
PHOSPHO,SASH1_S137,0.9375353974982217,-0.04190024
PHOSPHO,SASH1_S407,0.3217490373802693,-0.167361586
PHOSPHO,SASH1_S442,0.0035678767367732797,-0.181883642
PHOSPHO,SASH1_S101,0.6951432092415539,-0.17270877
PHOSPHO,SASH1_S170,0.2312756976452422,-0.155321766
PHOSPHO,SASH1_S248,0.006603386391204637,0.026787808
PHOSPHO,SASH1_S730,0.002185261688266928,-0.203407511
PHOSPHO,SASH1_S374,0.5106283021387955,-0.003302077
PHOSPHO,SASH1_S387,0.05247232049753723,-0.243147634
PHOSPHO,SASH1_S486,0.24239695647928183,-0.2029903
PHOSPHO,SASH1_S507,0.1538947919540153,-0.102444036
PHOSPHO,SASH1_S614,0.9191779752721325,-0.158988646
PHOSPHO,SASH1_S721,0.07158749029718198,-0.142262266
PHOSPHO,SASH1_S813,0.0016190731967379401,-0.105557825
PHOSPHO,SASH1_S821,0.37802572460592176,-0.26284094
PHOSPHO,SASH1_S923,0.008090839204435584,-0.082786811
PHOSPHO,SASH1_S901,0.00013171814333740443,-0.236631777
PHOSPHO,SASH1_S839,0.5985158008736997,-0.136921846
PHOSPHO,TMEM63A_S89,0.7742235934211601,0.104319094
PHOSPHO,TMEM63A_S735,0.06880060113977973,0.005984787
PHOSPHO,TMEM63A_S739,0.32572319370212793,0.033625979
PHOSPHO,FARP2_S389,0.1538957553108077,0.144368692
PHOSPHO,FARP2_S344,0.8902879994045744,0.041610336
PHOSPHO,FARP2_S439,0.11918498269620194,-0.078687891
PHOSPHO,FARP2_S428,0.08707825747415823,-0.025363863
PHOSPHO,FARP2_S480,0.551544098665163,-0.133704419
PHOSPHO,FARP2_S886,0.1334558233278827,-0.21347897
PHOSPHO,FARP2_S876,0.20873176459115983,-0.181949379
PHOSPHO,FARP2_T22,3.8994855054586386e-05,-0.18309848
PHOSPHO,FARP2_S476,0.4405263577883405,-0.12224612
PHOSPHO,FARP2_S1033,0.4927779974643397,-0.159600857
PHOSPHO,UBXN7_S280,0.010650959254775237,0.032421844
PHOSPHO,UBXN7_S350,0.688871829925784,-0.101341358
PHOSPHO,UBXN7_S106,2.3432411766655916e-07,0.085778759
PHOSPHO,UBXN7_S288,0.2883156813268799,-0.181475491
PHOSPHO,SUN1_S48,0.5454488169859284,-0.071183929
PHOSPHO,SUN1_S138,0.4712305481921114,-0.023642695
PHOSPHO,PLPBP_S244,0.053347787039496414,-0.120782602
PHOSPHO,PRPF6_S143,0.4832939770140645,-0.118334998
PHOSPHO,PRPF6_T180,0.24898081076840306,-0.12486182
PHOSPHO,PRPF6_T275,0.01768741829778021,-0.022310975
PHOSPHO,PRPF6_T266,0.0003015405019362815,-0.198153862
PHOSPHO,PCF11_T459,0.565274192367641,-0.069437504
PHOSPHO,PCF11_S489,0.1775247916737741,0.16773555
PHOSPHO,PCF11_T1530,0.00270626291821641,0.148858307
PHOSPHO,PCF11_S1520,7.405111911842771e-05,0.044945728
PHOSPHO,PCF11_S511,0.40012937540631965,0.144093585
PHOSPHO,PCF11_S645,2.720845975781849e-05,0.081074573
PHOSPHO,PCF11_S624,0.013146660097882908,0.114066807
PHOSPHO,PCF11_S182,0.11255794626082917,0.047279698
PHOSPHO,PCF11_S370,0.8595728836834386,0.068009587
PHOSPHO,PCF11_S509,0.006319941394588899,0.149393083
PHOSPHO,PCF11_S494,0.22222387963726548,0.136618265
PHOSPHO,PCF11_S705,0.05858323571896977,0.236578922
PHOSPHO,PCF11_S777,0.24434566519672668,-0.046771364
PHOSPHO,PCF11_T785,0.6052260363137463,-0.034030452
PHOSPHO,PCF11_S487,0.40177383116238385,0.156285473
PHOSPHO,FRYL_S1945,0.20970666036468846,-0.014339178
PHOSPHO,FRYL_S1914,0.04615768081362178,-0.039691786
PHOSPHO,FRYL_S1972,0.9812010042292044,-0.112540839
PHOSPHO,FRYL_S1978,0.008901261897637066,0.11663103
PHOSPHO,FRYL_S1957,0.14460394465464724,-0.077365473
PHOSPHO,FRYL_T1959,0.898530024081369,-0.138127264
PHOSPHO,FRYL_S2332,0.7759804303353317,0.010058118
PHOSPHO,FRYL_S2272,0.39418242201615483,-0.077445428
PHOSPHO,FRYL_S889,0.0002565333707041324,-0.034187395
PHOSPHO,FRYL_S844,0.19077808328326862,-0.149533586
PHOSPHO,FRYL_S1539,0.8869907162442029,0.018398668
PHOSPHO,FRYL_S1941,0.540510896631349,-0.095848653
PHOSPHO,FRYL_S1337,0.025826702272636493,-0.11058676
PHOSPHO,FRYL_S1921,0.317947255871738,-0.04376378
PHOSPHO,NFAT5_S561,0.9425263095047527,-0.082743656
PHOSPHO,CDK14_S95,0.2550884803589086,0.006188342
PHOSPHO,CDK14_S134,0.6495469217275168,-0.152501413
PHOSPHO,CDK14_S119,0.2226540738295874,-0.154960051
PHOSPHO,CDK14_S112,0.13881711004533812,-0.096795347
PHOSPHO,CDK14_S78,0.034687010554355885,-0.152136996
PHOSPHO,CDK14_S24,2.1064481784422523e-06,0.061680883
PHOSPHO,GLCE_S73,0.8147002320392758,0.01972499
PHOSPHO,SLCO2B1_S34,0.7165205565184951,-0.008108318
PHOSPHO,SLCO2B1_S688,0.17903631062448372,-0.108263213
PHOSPHO,SLCO2B1_S320,0.6329321566563668,-0.093446753
PHOSPHO,SOGA1_S175,0.323422891435236,0.150336752
PHOSPHO,SOGA1_S1541,0.09693425822071236,0.063343223
PHOSPHO,SOGA1_S1581,0.9928479046820187,0.037000365
PHOSPHO,SOGA1_S1255,0.578446754386774,-0.054437445
PHOSPHO,SOGA1_S1410,0.2820811495115445,-0.022322809
PHOSPHO,SOGA1_S1164,0.2859214530924319,0.019779593
PHOSPHO,WDR47_S297,0.6887017351308202,-0.056555897
PHOSPHO,WDR47_S304,0.0002550596036823029,-0.01868701
PHOSPHO,WDR47_S312,0.6826957388089093,-0.126938505
PHOSPHO,WDR47_T285,0.351044707007797,-0.181555147
PHOSPHO,WDR47_S422,0.003333843375896421,-0.087225608
PHOSPHO,TRIM37_S817,0.013782002712747233,0.139058409
PHOSPHO,CAMTA2_S464,0.4489570647722497,-0.069592115
PHOSPHO,CEP152_T1241,0.06353277031748605,0.057463377
PHOSPHO,CEP152_S1461,0.3611286751033873,0.115295687
PHOSPHO,CEP152_S1618,0.3112933037451084,-0.09300777
PHOSPHO,FAM13A_S856,0.5420690881564321,-0.031940103
PHOSPHO,FAM13A_S650,0.005639640166451201,-0.034643086
PHOSPHO,FAM13A_S652,0.8972350364952862,0.028319598
PHOSPHO,FAM13A_S412,0.007590017874609378,-0.087146932
PHOSPHO,ARHGEF15_S84,0.4812998249956887,-0.181965663
PHOSPHO,ARHGEF15_S109,0.9612235629588854,-0.319384541
PHOSPHO,ARHGEF15_S107,0.7070139857550868,-0.326656734
PHOSPHO,ARHGEF15_S93,0.6412247423521281,-0.243791686
PHOSPHO,HEXIM1_S237,0.05210152362915026,-0.05815852
PHOSPHO,HEXIM1_S233,0.0031929038944316676,-0.072957873
PHOSPHO,HEXIM1_T236,0.21811230252451486,-0.134811469
PHOSPHO,TJP3_S338,0.15145416374449272,-0.052955083
PHOSPHO,TJP3_S369,0.7303701137652712,-0.144045708
PHOSPHO,TJP3_S203,0.3495153305335863,-0.017256106
PHOSPHO,TJP3_S346,0.4968408890746149,-0.131643525
PHOSPHO,TJP3_S339,0.4849269334095522,-0.028493937
PHOSPHO,TJP3_S368,0.47475571351505075,-0.013449135
PHOSPHO,TJP3_S360,0.1960389821161711,-0.079809531
PHOSPHO,TJP3_S319,0.7189285495753319,-0.005267905
PHOSPHO,TJP3_S378,0.2307203926846757,-0.086540135
PHOSPHO,TJP3_S371,0.23568867650231046,-0.053324448
PHOSPHO,TJP3_S105,0.04764611972292194,0.019599709
PHOSPHO,TJP3_S106,0.0025070959856874062,-0.064410551
PHOSPHO,TJP3_S112,0.22033027908025907,0.025630205
PHOSPHO,TJP3_S164,0.00041508144007271593,-0.017502768
PHOSPHO,TJP3_S342,0.4194631400904256,-0.102419801
PHOSPHO,TJP3_S856,0.440255960509202,0.079015205
PHOSPHO,TJP3_S591,0.416397367095501,0.088832706
PHOSPHO,TJP3_S905,0.4100725248444953,-0.043772748
PHOSPHO,TJP3_S327,0.8369214080442005,-0.126598329
PHOSPHO,TJP3_S103,0.4885475779860863,-0.004470468
PHOSPHO,CCNB2_S92,0.06772183737290922,-0.096642754
PHOSPHO,UBR5_S636,0.5572802731525903,0.126753471
PHOSPHO,UBR5_S612,0.0030818836437382295,-0.03496306
PHOSPHO,UBR5_S327,0.7684437638214672,-0.039208465
PHOSPHO,UBR5_S2483,0.001070816158588137,0.13507144
PHOSPHO,UBR5_S2486,0.010644504519452874,0.213827276
PHOSPHO,UBR5_S2369,0.37986124833570756,-0.024091809
PHOSPHO,UBR5_S2241,5.183057652633699e-05,-0.027222606
PHOSPHO,UBR5_S2028,0.35713904585613976,-0.039873169
PHOSPHO,UBR5_S1549,0.005726939255168869,-0.018648997
PHOSPHO,UBR5_T637,0.5055160426648616,0.105213173
PHOSPHO,SCAF4_S154,0.7669617805620983,-0.14703182
PHOSPHO,SCAF4_T237,0.03169118219257101,0.144842316
PHOSPHO,ZNF202_S33,0.08001541474459037,0.061361247
PHOSPHO,ZNF202_T387,0.1637553317727512,0.026223618
PHOSPHO,S1PR2_S332,0.048963196496082544,-0.193613177
PHOSPHO,S1PR2_S333,0.010134181032920892,-0.193463429
PHOSPHO,S1PR2_S330,0.032709891544792036,-0.127047117
PHOSPHO,SNUPN_S75,0.043433727132919944,-0.188237755
PHOSPHO,SNUPN_S37,0.3468079814517816,-0.046492794
PHOSPHO,UBE4B_S31,0.38960712107961337,-0.178072323
PHOSPHO,UBE4B_S78,0.01577572191946697,-0.018446053
PHOSPHO,UBE4B_S84,0.1885751043469119,0.042587203
PHOSPHO,UBE4B_S124,0.5194098605256423,-0.102300287
PHOSPHO,UBE4B_S105,0.014288301525320705,-0.059946948
PHOSPHO,UBE4B_T27,0.34601426205844776,-0.078220963
PHOSPHO,UBE4B_S238,0.9872000977842628,0.108785914
PHOSPHO,UBE4B_S101,0.022156775806828705,-0.125148045
PHOSPHO,UBE4B_S803,0.02005116608010488,0.124846859
PHOSPHO,UBE4B_S1265,5.589358652908538e-06,-0.114777903
PHOSPHO,SCEL_S196,0.020411518269814757,-0.198712835
PHOSPHO,SCEL_S389,0.24139882235280918,0.096468546
PHOSPHO,SCEL_S199,0.03947699057290261,-0.146787331
PHOSPHO,SCEL_S200,0.443184241455025,-0.186223355
PHOSPHO,VAMP5_S48,3.0425618450898514e-06,-0.197146658
PHOSPHO,VAMP5_S41,0.15582856834708264,-0.009849767
PHOSPHO,RTN3_S246,0.5408037641156054,-0.060307606
PHOSPHO,RTN3_S1014,4.3119476842972705e-07,-0.128688837
PHOSPHO,LETM1_S190,0.00014813586025323258,0.068211206
PHOSPHO,STBD1_S211,0.8902222821234411,-0.024684665
PHOSPHO,STBD1_S188,0.011355557991551002,-0.120540648
PHOSPHO,STBD1_S175,0.09159000566876783,0.048386197
PHOSPHO,STBD1_S145,0.13821430343799107,-0.054158896
PHOSPHO,STBD1_S97,0.03718535319219459,-0.288035167
PHOSPHO,ZRANB2_S293,7.32474445016149e-05,0.100957573
PHOSPHO,ZRANB2_S83,0.1493120717936188,0.069575195
PHOSPHO,ZRANB2_S305,0.6723505476335434,-0.067649022
PHOSPHO,ZRANB2_S307,0.4886467536702641,0.003242586
PHOSPHO,ZRANB2_S280,0.00010079268438893718,-0.014611527
PHOSPHO,ZRANB2_S120,3.6121020897399515e-05,-0.194691279
PHOSPHO,ZRANB2_S153,0.07065020659133191,0.099813571
PHOSPHO,ZRANB2_S188,0.07037284824953263,0.149610003
PHOSPHO,ZRANB2_T303,0.22410093597089006,0.003802638
PHOSPHO,ZRANB2_S294,1.5418563878096136e-05,0.093304847
PHOSPHO,ZRANB2_S193,0.09657351677623076,0.051276232
PHOSPHO,SNX4_S108,0.23179235139590598,-0.008873395
PHOSPHO,SNX4_S22,0.7939523532821283,-0.179744469
PHOSPHO,LUC7L3_S431,0.008013347122277107,0.130332538
PHOSPHO,LUC7L3_S425,0.021521197725852387,0.125709373
PHOSPHO,LUC7L3_S384,0.0007733472610423368,0.175938118
PHOSPHO,LUC7L3_S110,0.0058565645731345276,-0.148272021
PHOSPHO,LUC7L3_T429,0.0018454417767583382,0.116035418
PHOSPHO,LUC7L3_T238,0.00266763179834135,0.087455464
PHOSPHO,LUC7L3_S115,0.8924449087725768,-0.074569037
PHOSPHO,KIF20A_S878,0.026845603076715747,-0.049719025
PHOSPHO,KIF20A_S532,0.016078063120116642,-0.098715914
PHOSPHO,APOL3_S315,0.3129304782317227,-0.139761233
PHOSPHO,KIF4A_T1181,0.0042778958258339,0.118115747
PHOSPHO,KIF4A_S394,0.1385861761565079,0.004420082
PHOSPHO,KIF4A_S801,0.2410752305541884,0.074676204
PHOSPHO,MBD4_S415,2.558485598806822e-07,0.089838669
PHOSPHO,MBD4_S318,0.0006620927542738586,-0.01732159
PHOSPHO,MBD4_S387,0.15780378539756051,0.092295921
PHOSPHO,SBF1_S1078,0.28931350531639455,-0.046320989
PHOSPHO,SBF1_T1138,0.0028521008840204243,-0.037381188
PHOSPHO,SBF1_S1121,0.36082643215955346,0.059004864
PHOSPHO,SBF1_S1142,0.45233225521211395,-0.064150315
PHOSPHO,SBF1_T1820,0.02638430367453099,-0.108938169
PHOSPHO,SBF1_S1747,0.016187962483976075,0.01444916
PHOSPHO,SBF1_S118,0.13003466554860174,-0.118463348
PHOSPHO,KAT7_S162,0.4851952682209013,-0.079813041
PHOSPHO,KAT7_S273,0.9165462885633485,0.010266519
PHOSPHO,KAT7_S205,0.03696890893925921,0.028992145
PHOSPHO,KAT7_S164,0.6542261723598868,-0.082453304
PHOSPHO,KAT7_S102,0.8101576881630828,-0.062144124
PHOSPHO,KAT7_S100,0.48858032343443514,-0.084901141
PHOSPHO,KAT7_S124,2.2757991693618374e-05,0.004957908
PHOSPHO,KAT7_S111,0.5458303523998622,-0.083558926
PHOSPHO,KAT7_S99,0.9154169594284958,0.011646172
PHOSPHO,KAT7_S52,0.8545471800459171,-0.018735007
PHOSPHO,KAT7_S53,0.8715563455905863,-0.066158635
PHOSPHO,KAT7_S50,0.77484693357401,-0.10241491
PHOSPHO,KAT7_S10,0.555109140013585,-0.054807929
PHOSPHO,KAT7_S57,0.38057102793406417,-0.128872606
PHOSPHO,KAT7_S56,0.7842587299700217,-0.008469729
PHOSPHO,KAT7_T88,0.1146701478406934,-0.030931013
PHOSPHO,ATE1_S169,0.5440149484248039,-0.125143336
PHOSPHO,PDE8B_S517,0.006290741002773897,-0.235893668
PHOSPHO,KCNK5_S266,0.30824168886951575,0.036937115
PHOSPHO,VAPB_T150,0.05705864522261067,0.074783546
PHOSPHO,VAPB_S158,0.036331650170794365,-0.062065255
PHOSPHO,VAPB_S206,0.17781448769670719,-0.062209655
PHOSPHO,VAPB_S142,0.15978320455965667,-0.004881367
PHOSPHO,VAPB_S156,0.4699069145159521,-0.027772163
PHOSPHO,VAPB_S146,0.5212643326120551,-0.060105584
PHOSPHO,VAPB_S159,0.5301272592536279,-0.079938378
PHOSPHO,VAPB_T164,0.840160298740279,-0.025883079
PHOSPHO,VAPB_T144,0.13415593915266688,-0.006735457
PHOSPHO,VAPB_S160,0.6434240625303101,-0.107233721
PHOSPHO,SNAPIN_S133,0.9844057574194552,-0.020740699
PHOSPHO,MPZL1_S221,0.1367929609232792,-0.097891796
PHOSPHO,MPZL1_S260,0.011674152976509991,-0.13678866
PHOSPHO,MPZL1_S210,0.9748292974242987,-0.108969711
PHOSPHO,MPZL1_S219,0.41924770404227285,-0.099948392
PHOSPHO,PAPSS2_S92,0.02352528068873567,-0.221478004
PHOSPHO,TACC2_S2226,0.21382747179228898,-0.006090711
PHOSPHO,TACC2_S41,0.5427467577606864,0.043898029
PHOSPHO,TACC2_S97,0.8844178735417823,0.057906286
PHOSPHO,TACC2_S1947,0.7494483531983641,-0.217077834
PHOSPHO,TACC2_S2317,0.2283637094807104,-0.145671067
PHOSPHO,TACC2_S473,0.10316148218745057,0.014399756
PHOSPHO,TACC2_S962,0.6912733707858123,-0.144894867
PHOSPHO,TACC2_S1562,0.46125378764354785,-0.107912959
PHOSPHO,TACC2_S712,0.009446998784123861,0.054955603
PHOSPHO,TACC2_S749,0.8141163518089524,-0.101723964
PHOSPHO,TACC2_S2256,0.21491947478952686,-0.03794077
PHOSPHO,TACC2_S2088,0.3753946472337425,0.061242367
PHOSPHO,TACC2_S2567,0.09818497062921573,-0.009714252
PHOSPHO,TACC2_S2390,0.8886788888677365,-0.101105167
PHOSPHO,TACC2_S2359,0.08145578843120778,-0.024998104
PHOSPHO,TACC2_S2072,0.7621463890417655,-0.030073474
PHOSPHO,TACC2_S2569,0.025138034352910277,-0.026507463
PHOSPHO,TACC2_S2512,0.6820996831194825,-0.022287317
PHOSPHO,TACC2_S2321,0.3706654844447711,-0.188192043
PHOSPHO,TACC2_S2577,0.010607904827800827,-0.20229327
PHOSPHO,TRIM16_S24,0.09793067716995318,0.03710175
PHOSPHO,TRIM16_S60,0.2273784528012628,0.005048265
PHOSPHO,TRIM16_S36,0.0746452355547165,-0.080353237
PHOSPHO,TRIM16_S38,0.013541432044168297,-0.073897094
PHOSPHO,ZBTB7A_S567,8.72263109130032e-05,-0.181541699
PHOSPHO,ZBTB7A_S337,0.07722276144666859,-0.038805088
PHOSPHO,ZBTB7A_S511,0.3571372822007133,-0.033112003
PHOSPHO,ZBTB7A_S549,0.015673367794620092,0.005053534
PHOSPHO,ZBTB7A_S526,0.17891134251225166,-0.045734527
PHOSPHO,MAP3K6_S1129,0.020719191073128095,0.070692574
PHOSPHO,MAP3K6_S251,0.1790657051740343,0.13975491
PHOSPHO,MAP3K6_S964,0.24232259934667363,0.067556279
PHOSPHO,MAP3K6_S984,0.1801469150134593,-0.029603343
PHOSPHO,MAP3K6_S992,0.24653552743179424,-0.110374814
PHOSPHO,SLU7_S515,2.058150981456162e-05,-0.052030379
PHOSPHO,SLU7_S513,0.003319339228196953,0.071073084
PHOSPHO,SLU7_S215,0.7427700494624647,0.044838846
PHOSPHO,SLU7_S235,0.15617111681882476,-0.098740638
PHOSPHO,MOCS3_S47,0.7053993952644695,0.071586489
PHOSPHO,RAPGEF3_S864,0.01698961426971648,-0.166299327
PHOSPHO,RAPGEF3_S528,0.0004898985340962413,-0.269105749
PHOSPHO,CD2BP2_T243,0.06293989648925535,0.050062832
PHOSPHO,CD2BP2_S195,0.08082262555953287,0.114842865
PHOSPHO,CD2BP2_S46,0.09804083347418835,-0.038032755
PHOSPHO,CD2BP2_S49,0.6483908765299327,-0.047972489
PHOSPHO,MED26_S447,0.0009418005402071142,0.107046637
PHOSPHO,MED26_S299,0.19569241562021517,-0.045251954
PHOSPHO,MED26_S373,0.9344772084463292,0.090230796
PHOSPHO,MED26_T323,0.04346960222095399,-0.01720987
PHOSPHO,MED26_S314,0.0037966488338486886,0.014931823
PHOSPHO,ZFYVE9_S121,0.04136244715388555,0.083135452
PHOSPHO,BRI3_S61,0.27003853550104595,-0.104303135
PHOSPHO,SVIL_T657,9.853840671961065e-05,-0.145038426
PHOSPHO,SVIL_S769,0.006451770604558028,-0.186989689
PHOSPHO,SVIL_S270,0.16734890373444428,-0.183027667
PHOSPHO,SVIL_S549,0.055410946997673495,-0.069789373
PHOSPHO,SVIL_S547,0.08194287862490557,-0.137928491
PHOSPHO,SVIL_S644,0.2843891622006658,-0.119768564
PHOSPHO,SVIL_S494,0.2939664432400781,-0.021220915
PHOSPHO,SVIL_S542,0.2404567527946847,-0.105928298
PHOSPHO,SVIL_S535,0.023231450820145938,-0.108240027
PHOSPHO,SVIL_S65,0.8630735830405116,-0.05188837
PHOSPHO,SVIL_S66,0.7451267359091928,-0.022756932
PHOSPHO,SVIL_S63,0.14662528352647924,0.015907756
PHOSPHO,SVIL_S50,0.5985743992586162,0.037631146
PHOSPHO,SVIL_S799,0.5765372403174767,0.146936582
PHOSPHO,SVIL_S896,0.5241249091508233,-0.023007504
PHOSPHO,SVIL_S888,0.9331747915804421,-0.007961023
PHOSPHO,SVIL_S245,0.753322287840805,-0.000232372
PHOSPHO,SVIL_S238,0.09890435625932638,0.098470952
PHOSPHO,SVIL_S221,0.3942550274848732,-0.089301983
PHOSPHO,SVIL_S212,0.8491782707504322,0.012935009
PHOSPHO,SVIL_S279,0.41733318691637256,-0.048243683
PHOSPHO,SVIL_S270,0.003880107843272428,-0.136542518
PHOSPHO,SVIL_S263,0.9629447478147772,-0.100478777
PHOSPHO,SVIL_S313,0.9471456537780746,0.032422931
PHOSPHO,SVIL_S487,0.22149388063539094,-0.082934398
PHOSPHO,SVIL_S488,0.7536206373864125,-0.024313025
PHOSPHO,SVIL_S479,0.1884942895612668,0.012883023
PHOSPHO,SVIL_T426,0.17810635706011368,-0.097439769
PHOSPHO,SVIL_S261,0.5548730047882762,-0.215629762
PHOSPHO,SVIL_T342,0.02048220051881049,-0.165226447
PHOSPHO,SVIL_S694,0.00010393866055555778,-0.021492582
PHOSPHO,SVIL_S237,0.46209592140723976,0.120163539
PHOSPHO,SLC34A2_S683,0.3843497841956506,-0.053873171
PHOSPHO,SLC34A2_T669,0.4481890641191676,-0.048718723
PHOSPHO,SLC34A2_S55,0.25398642575135627,-0.027574318
PHOSPHO,SLC34A2_T58,0.2462017598414413,0.008118587
PHOSPHO,PSMG1_T18,0.13827527290984698,-0.07026376
PHOSPHO,FMNL1_S184,0.007499509348681774,-0.00815421
PHOSPHO,FMNL1_S689,0.29154535085616484,0.073581489
PHOSPHO,FMNL1_S624,0.604097727976632,-0.064449657
PHOSPHO,FMNL1_S1031,0.43785329248681704,-0.051345007
PHOSPHO,FMNL1_S1103,0.3205961339231461,-0.04883798
PHOSPHO,FMNL1_S211,0.0054486917271727685,0.175139871
PHOSPHO,CLDN7_S206,0.005303140504510074,-0.023345284
PHOSPHO,CLDN7_S207,0.030809608470831144,-0.05425125
PHOSPHO,ABCA1_S2234,0.027641663968826346,0.007302393
PHOSPHO,ABCA1_S1296,0.3436939403947026,0.016580363
PHOSPHO,ABCA1_S1145,0.762097694952574,-0.079804697
PHOSPHO,ABCA1_S1141,0.24996490836189272,-0.069941718
PHOSPHO,SEC24B_S1224,0.9985283925307734,-0.018343914
PHOSPHO,SEC24B_T329,0.2756740450638342,0.106741585
PHOSPHO,CBX6_S143,0.05429438122840929,-0.033640308
PHOSPHO,CBX6_S301,0.011602428904980684,-0.116004876
PHOSPHO,CBX6_S280,0.669346812734033,-0.015568944
PHOSPHO,SLC2A10_S520,0.011986835746966984,-0.00389843
PHOSPHO,SLC2A10_S527,0.5347924429458197,0.006809914
PHOSPHO,NADK_S64,0.9887862136502716,0.083574769
PHOSPHO,NADK_S46,0.6607653063341563,-0.024644191
PHOSPHO,NADK_S48,0.9177396809757886,-0.054319348
PHOSPHO,ACSL3_S683,0.12008404651753296,0.017677344
PHOSPHO,PCNT_S1632,0.12788316501902502,-0.063822256
PHOSPHO,PCNT_S1653,0.3741402031293126,-0.048241588
PHOSPHO,PCNT_S3242,0.5302055216372021,0.109817944
PHOSPHO,PCNT_S3249,0.790023508651963,0.091761259
PHOSPHO,PCNT_S3274,0.7641355476097064,-0.043918619
PHOSPHO,PCNT_S44,0.029693555857281565,0.102824818
PHOSPHO,PCNT_S2214,0.000970808928802115,-0.09906348
PHOSPHO,PCNT_S2433,0.12691047016053286,-0.174858284
PHOSPHO,PCNT_S2505,0.39334168768426025,0.079925234
PHOSPHO,PCNT_S253,0.3984688955847481,-0.070432152
PHOSPHO,PCNT_S2177,0.005514728511710807,-0.030081285
PHOSPHO,ADCY5_S155,0.08929346773070952,-0.238085165
PHOSPHO,ZBTB11_S449,0.14535392312897738,-0.159041115
PHOSPHO,ZBTB11_S1050,0.04948848101229904,-0.175125767
PHOSPHO,CNOT4_S324,0.026501679220423364,-0.014673947
PHOSPHO,CNOT4_S301,0.7162718320371679,-0.010469065
PHOSPHO,CPSF4_S202,0.05386763999210932,-0.025922686
PHOSPHO,CPSF4_S212,0.025757016353472034,-0.110222823
PHOSPHO,NFATC1_S269,0.0028898558463858613,0.020999941
PHOSPHO,NFATC1_S261,0.05045949899240319,-0.028949899
PHOSPHO,NFATC1_S245,0.0008502198872104811,0.015846639
PHOSPHO,NFATC1_S233,0.0685111160724393,-0.038033997
PHOSPHO,NFATC1_S237,0.3328641680282471,-0.116171717
PHOSPHO,NFATC1_S257,0.0002487250324499087,0.002185863
PHOSPHO,ASMTL_S21,0.08107412159489681,-0.05724262
PHOSPHO,ASMTL_S228,0.3889994026267479,-0.055028071
PHOSPHO,ASMTL_S239,0.9302859955878227,-0.07773857
